"","Series.ID","Report.Header.01","Series.Grouping.1","Country","City","Unit","Unit.Amount","Weight.KG","Name","Product.Category.01","Product.Category.02","Currency","FX.to.apply","Source","Price.Level","File.Name"
"419","AntwerpRyeBread005","Rye Bread",NA,"Belgium","Antwerp","Grams Ag/kg",NA,NA,"Rye Bread (Antwerp)","Rye Bread",NA,"Grams Ag","none","Allen-Unger",NA,"Antwerp Headers.csv"
"420","AntwerpRye002","Rye",NA,"Belgium","Antwerp","Grams Ag/hl",NA,NA,"Rye (Antwerp)","Rye",NA,"Grams Ag","none","Allen-Unger",NA,"Antwerp Headers.csv"
"421","AntwerpWheat002","Wheat",NA,"Belgium","Antwerp","Grams Ag/hl",NA,NA,"Wheat (Antwerp)","Wheat",NA,"Grams Ag","none","Allen-Unger",NA,"Antwerp Headers.csv"
"422","AntwerpWheatBread003","Wheat Bread",NA,"Belgium","Antwerp","Grams Ag/kg",NA,NA,"Wheat Bread (Antwerp)","Wheat Bread",NA,"Grams Ag","none","Allen-Unger",NA,"Antwerp Headers.csv"
"423","AntwerpWheatBread004","Wheat Bread",NA,"Belgium","Antwerp","Grams Ag/kg",NA,NA,"Wheat Bread (Antwerp)","Wheat Bread",NA,"Grams Ag","none","Allen-Unger",NA,"Antwerp Headers.csv"
"424","AntwerpPotatoes001","Potatoes",NA,"Belgium","Antwerp","Grams Ag/hl",NA,NA,"Potatoes (Antwerp)","Potatoes",NA,"Grams Ag","none","Allen-Unger",NA,"Antwerp Headers.csv"
"425","AntwerpBeef002","Beef",NA,"Belgium","Antwerp","Grams Ag/kg",1,1,"Beef (Antwerp)","Beef",NA,"Grams Ag","none","Allen-Unger",NA,"Antwerp Headers.csv"
"426","AntwerpButter003","Butter",NA,"Belgium","Antwerp","Grams Ag/kg",NA,NA,"Butter (Antwerp)","Butter",NA,"Grams Ag","none","Allen-Unger",NA,"Antwerp Headers.csv"
"427","AntwerpLinen002","Linen",NA,"Belgium","Antwerp","Grams Ag/m",NA,NA,"Linen (Antwerp)","Linen",NA,"Grams Ag","none","Allen-Unger",NA,"Antwerp Headers.csv"
"428","AntwerpEggs002","Eggs",NA,"Belgium","Antwerp","Grams Ag/Each",NA,NA,"Eggs (Antwerp)","Eggs",NA,"Grams Ag","none","Allen-Unger",NA,"Antwerp Headers.csv"
"429","AntwerpEggs003","Eggs",NA,"Belgium","Antwerp","Grams Ag/Each",NA,NA,"Eggs (Antwerp)","Eggs",NA,"Grams Ag","none","Allen-Unger",NA,"Antwerp Headers.csv"
"430","AntwerpRundsvlees002","Rundsvlees",NA,"Belgium","Antwerp","Grams Ag/kg",NA,NA,"Rundsvlees (Antwerp)","Rundsvlees",NA,"Grams Ag","none","Allen-Unger",NA,"Antwerp Headers.csv"
"431","FrankfurtBarley001","Frankfurt Barley","1","Germany","Frankfurt","Litre",1,1,"Barley (Frankfurt)","Barley",NA,NA,"none","Allen-Unger",NA,"Frankfurt Headers.csv"
"432","FrankfurtBeans001","Frankfurt Beans",NA,"Germany","Frankfurt","Litre",1,1,"Beans (Frankfurt)","Beans",NA,NA,"none","Allen-Unger",NA,"Frankfurt Headers.csv"
"433","FrankfurtBeef001","Frankfurt Beef","1","Germany","Frankfurt","Kilogram",1,0.4678,"Beef (Frankfurt)","Beef",NA,NA,"Frankfurt.Pfenning.to.Grams.Ag","Allen-Unger",NA,"Frankfurt Headers.csv"
"434","FrankfurtBeer001","Frankfurt Beer",NA,"Germany","Frankfurt","Litre",1,1,"Beer (Frankfurt)","Beer",NA,NA,"none","Allen-Unger",NA,"Frankfurt Headers.csv"
"435","FrankfurtButter001","Frankfurt Butter",NA,"Germany","Frankfurt","Kilogram",1,1,"Butter (Frankfurt)","Butter",NA,NA,"none","Allen-Unger",NA,"Frankfurt Headers.csv"
"436","FrankfurtCandles001","Frankfurt Candles",NA,"Germany","Frankfurt","Kilogram",1,1,"Candles (Frankfurt)","Candles",NA,NA,"none","Allen-Unger",NA,"Frankfurt Headers.csv"
"437","FrankfurtCharcoal001","Frankfurt Charcoal",NA,"Germany","Frankfurt","Litre",1,1,"Charcoal (Frankfurt)","Charcoal",NA,NA,"none","Allen-Unger",NA,"Frankfurt Headers.csv"
"438","FrankfurtCheese001","Frankfurt Cheese",NA,"Germany","Frankfurt","Kilogram",1,1,"Cheese (Frankfurt)","Cheese",NA,NA,"none","Allen-Unger",NA,"Frankfurt Headers.csv"
"439","FrankfurtCinnamon001","Frankfurt Cinnamon",NA,"Germany","Frankfurt","Kilogram",1,1,"Cinnamon (Frankfurt)","Cinnamon",NA,NA,"none","Allen-Unger",NA,"Frankfurt Headers.csv"
"440","FrankfurtCloth001","Frankfurt Cloth",NA,"Germany","Frankfurt","Metre",1,1,"Cloth (Frankfurt)","Cloth",NA,NA,"none","Allen-Unger",NA,"Frankfurt Headers.csv"
"441","FrankfurtCloves001","Frankfurt Cloves",NA,"Germany","Frankfurt","Kilogram",1,1,"Cloves (Frankfurt)","Cloves",NA,NA,"none","Allen-Unger",NA,"Frankfurt Headers.csv"
"442","FrankfurtFirewood001","Frankfurt Firewood",NA,"Germany","Frankfurt","Cubic Metre",1,1,"Firewood (Frankfurt)","Firewood",NA,NA,"none","Allen-Unger",NA,"Frankfurt Headers.csv"
"443","FrankfurtHam001","Frankfurt Ham",NA,"Germany","Frankfurt","Kilogram",1,0.4678,"Ham (Frankfurt)","Ham",NA,NA,"Frankfurt.Pfenning.to.Grams.Ag","Allen-Unger",NA,"Frankfurt Headers.csv"
"444","FrankfurtHerring001","Frankfurt Herring","1","Germany","Frankfurt","Litre",1,170,"Herring (Frankfurt)","Herring",NA,NA,"Frankfurt.Pfenning.to.Grams.Ag","Allen-Unger",NA,"Frankfurt Headers.csv"
"445","FrankfurtLinen001","Frankfurt Linen",NA,"Germany","Frankfurt","Metre",1,1,"Linen (Frankfurt)","Linen",NA,NA,"none","Allen-Unger",NA,"Frankfurt Headers.csv"
"446","FrankfurtMutton001","Frankfurt Mutton","1","Germany","Frankfurt","Kilogram",1,0.4678,"Mutton (Frankfurt)","Mutton",NA,NA,"Frankfurt.Pfenning.to.Grams.Ag","Allen-Unger",NA,"Frankfurt Headers.csv"
"447","FrankfurtNutmeg001","Frankfurt Nutmeg",NA,"Germany","Frankfurt","Kilogram",1,1,"Nutmeg (Frankfurt)","Nutmeg",NA,NA,"none","Allen-Unger",NA,"Frankfurt Headers.csv"
"448","FrankfurtPaper001","Frankfurt Paper",NA,"Germany","Frankfurt","Augsburg Ream",1,1,"Paper (Frankfurt)","Paper",NA,NA,"none","Allen-Unger",NA,"Frankfurt Headers.csv"
"449","FrankfurtParchment001","Frankfurt Parchment",NA,"Germany","Frankfurt","Frankfurt Haut",1,1,"Parchment (Frankfurt)","Parchment",NA,NA,"none","Allen-Unger",NA,"Frankfurt Headers.csv"
"450","FrankfurtPeas001","Frankfurt Peas",NA,"Germany","Frankfurt","Litre",1,1,"Peas (Frankfurt)","Peas",NA,NA,"none","Allen-Unger",NA,"Frankfurt Headers.csv"
"451","FrankfurtPepper001","Frankfurt Pepper",NA,"Germany","Frankfurt","Kilogram",1,1,"Pepper (Frankfurt)","Pepper",NA,NA,"none","Allen-Unger",NA,"Frankfurt Headers.csv"
"452","FrankfurtRye001","Frankfurt Rye","1","Germany","Frankfurt","Litre",1,1,"Rye (Frankfurt)","Rye",NA,NA,"none","Allen-Unger",NA,"Frankfurt Headers.csv"
"453","FrankfurtSaffron001","Frankfurt Saffron",NA,"Germany","Frankfurt","Kilogram",1,1,"Saffron (Frankfurt)","Saffron",NA,NA,"none","Allen-Unger",NA,"Frankfurt Headers.csv"
"454","FrankfurtSalt001","Frankfurt Salt",NA,"Germany","Frankfurt","Litre",1,1,"Salt (Frankfurt)","Salt",NA,NA,"none","Allen-Unger",NA,"Frankfurt Headers.csv"
"455","FrankfurtSoap001","Frankfurt Soap",NA,"Germany","Frankfurt","Kilogram",1,1,"Soap (Frankfurt)","Soap",NA,NA,"none","Allen-Unger",NA,"Frankfurt Headers.csv"
"456","FrankfurtSugar001","Frankfurt Sugar",NA,"Germany","Frankfurt","Kilogram",1,1,"Sugar (Frankfurt)","Sugar",NA,NA,"none","Allen-Unger",NA,"Frankfurt Headers.csv"
"457","FrankfurtVeal001","Frankfurt Veal","1","Germany","Frankfurt","Kilogram",1,0.4678,"Veal (Frankfurt)","Veal",NA,NA,"Frankfurt.Pfenning.to.Grams.Ag","Allen-Unger",NA,"Frankfurt Headers.csv"
"458","FrankfurtVinegar001","Frankfurt Vinegar",NA,"Germany","Frankfurt","Litre",1,1,"Vinegar (Frankfurt)","Vinegar",NA,NA,"none","Allen-Unger",NA,"Frankfurt Headers.csv"
"459","FrankfurtWax001","Frankfurt Wax",NA,"Germany","Frankfurt","Kilogram",1,1,"Wax (Frankfurt)","Wax",NA,NA,"none","Allen-Unger",NA,"Frankfurt Headers.csv"
"460","FrankfurtWheat001","Frankfurt Wheat","1","Germany","Frankfurt","Litre",1,1,"Wheat (Frankfurt)","Wheat",NA,NA,"none","Allen-Unger",NA,"Frankfurt Headers.csv"
"461","FrankfurtWine001","Frankfurt Wine",NA,"Germany","Frankfurt","Litre",1,1,"Wine (Frankfurt)","Wine",NA,NA,"none","Allen-Unger",NA,"Frankfurt Headers.csv"
"462","BergenStockfish001","Bergen Stockfish","1","Norway","Bergen","Summer",1,67.9,"Stockfish (Bergen)","Cod",NA,NA,"none","Nedkvitne",NA,"Norway Headers.csv"
